group_label	group_lat	group_lon	item_size	item_label	item_link	markerType
UZH	47.3983206928008	8.54841196493381	1	Michael Baudis	http://www.imls.uzh.ch/research/baudis.html	
GA4GH-Hinxton	52.07877758686721	0.1877896314988391	1	Fabio Liberante	https://www.ga4gh.org/about-us/governance-and-leadership-2/#secretariat
